2,1
shannon,joe
claunch,kirk
wilder,tom
chupp,john
catterton,randy
harris,bill
jones,jerry
lowe,tom
young,everett
boyd,jean
hennigan,jerry
westfall,mollee
wisch,scott
gonzalez jr,ruben
keis,brent
rymell,jennifer
hrabal,mike
hill,sherry
mitchell,mike
mills,billy d
nekhom,deborah l
cummings,jamie
jones,molly
coffey,daryl r
carr,brent
ferchill,pat
catalano,robb
swearingin,ralph
davis,linda bierman
casey,russell b
wright,jacquelyn
ritchie,gary
corbin,tom
candidate last name,candidate first name
klick,stephanie
keilberg,larry
scoma,charles
hancock,kelly
cason,jeff
smith,todd
nash,barbara
burch,bill
patrick,diane
zedler,bill
shelton,mark m
capriglione,giovanni
truitt,vicki
geren,charlie
krause,matt
cartwright,georgia
truitt,jim
garcia,mary louise
mchaney,joe
vanravenswaay,marti
johnson,j d
whitley,glen
clough,richard g
