loob hakan,450
lowry dave,193
loyns lynn,13
lundmark jamie,99
lydman toni,289
macdermid lane,1
macdonald craig,25
macinnis al,803
maclellan brian,134
macmillan bob,100
macoun jamie,586
makarov sergei,297
maki tomi,1
malgunas stewart,4
marchment bryan,37
markwart nevin,10
marsh brad,97
matteau stephane,82
may alan,7
mayers jamal,27
mcadam gary,46
mcammond dean,137
mccarthy sandy,276
mccarty darren,99
mccrimmon brad,231
mcdonald lanny,492
mcgrattan brian,129
mcinnis marty,91
mckendry alex,36
mctavish dale,9
meredith greg,36
meyer stefan,16
mikkelson brendan,19
millen corey,92
miller brad,8
modin fredrik,4
mokosak carl,42
monahan sean,75
montador steve,94
morgan jason,13
morris derek,343
morrison brendan,94
morrow scott,4
moss david,317
mottau mike,4
mrozik rick,2
mullen joe,345
murdoch bob,147
murray marty,26
murzyn dana,201
musil frank,335
nattress ric,226
nazarov andrei,112
negrin john,3
nemisz greg,15
nichol scott,128
nieckar barry,3
niedermayer rob,111
nieminen ville,19
nieuwendyk joe,577
nilson marcus,194
nilsson kent,345
nolan owen,77
norwood lee,16
nylander michael,168
nystrom eric,204
o'brien shane,45
o'sullivan chris,49
oliwa krzysztof,65
olsen darryl,1
osiecki mark,50
otto joel,730
pankewicz greg,17
pardy adam,147
paslawski greg,28
patrick james,217
patterson colin,416
pelech matt,5
peluso mike,23
peplinski jim,711
peters warren,16
petit michel,134
petrovicky ronald,107
phaneuf dion,378
piskula joe,5
plett willi,156
primeau wayne,94
prust brandon,77
pryakhin sergei,46
quinn dan,222
racine yves,46
ramage rob,80
ramholt tim,1
ranheim paul,354
rautakallio pekka,156
regehr richie,20
regehr robyn,827
reichel robert,425
reierson dave,2
reinhart max,19
reinhart paul,438
reinprecht steven,96
ribble pat,31
rioux pierre,14
risebrough doug,247
ritchie byron,109
roberts gary,585
roche dave,38
roy andre,44
russell kris,68
russell phil,229
sabourin ken,27
saprykin oleg,187
sarault yves,11
sarich cory,379
savard marc,221
schlegel brad,26
schulte paxton,1
scoville darrel,6
shannon darryl,27
shantz jeff,256
sheehy neil,222
simard martin,37
simon chris,85
simpson todd,214
sjostrom fredrik,46
skalde jarrod,1
skrudland brian,16
sloan blake,74
smid ladislav,56
smith brad,45
smith derek,83
smith mark,54
smith steve,102
smyth greg,42
sonnenberg martin,5
sorochan lee,3
st louis martin,69
staios steve,57
stajan matt,270
stempniak lee,160
stern ron,396
stiles tony,30
stillman cory,393
street ben,19
struch david,4
stuart brad,27
sullivan mike,205
sundblad niklas,2
suter gary,617
sutter brett,18
sutter ron,21
sweeney bob,6
sweeney tim,53
tambellini steve,120
tanguay alex,341
thompson rocky,15
titov german,345
tkaczuk daniel,19
tonelli john,161
torgayev pavel,50
turnbull randy,1
vail eric,70
van brabant bryce,6
van der gulik david,6
vandermeer jim,66
varlamov sergei,8
viitakoski vesa,23
volcan mickey,19
walker howard,3
walz wes,92
wappel gord,18
ward ed,215
warrener rhett,231
werenka brad,45
westgarth kevin,36
white ian,43
wideman dennis,92
wiemer jason,252
wilm clarke,303
wilson bert,50
wilson carey,355
wilson clay,5
wilson rik,2
wortman kevin,5
wotherspoon tyler,14
wright jamie,63
yawney trent,274
yelle stephane,339
young c j,28
zalapski zarley,178
zemlak richard,5
zyuzin andrei,49
