0,3
8 simple rules,paul hennessy
child's wish,ed chandler
cinderella story,halloween dancer
gun car blonde,duncan bartender
life laughter remembering john ritter,interviewee
user's guide planet earth american environment test,n
abc 50th anniversary celebration,presenter
abc presents royal gala,host
abc's christmas aspen,n
all star party lucille ball,n
ally mcbeal,george madison
americathon,chet roosevelt
anything love,1988 89 season
bachelor law,ben sikes
bad santa,bob chipeska
batman beyond,dr david wheeler
behind laughs untold stories television's favorite comedies,interviewee
bob hope special bob hope's super birthday special,n
bob hope's birthday memories,n
breakfast bed,paul
breaking news,lloyd fuchs
bride chucky,chief warren kincaid
buffy vampire slayer,ted
caesars palace 30th anniversary celebration,n
celebrate spirit disney's all star 4th july spectacular,host
celebration country,host
chance lifetime,tom maguire
chicago hope,joe dysmerski
clifford big red dog,clifford
clifford's really big movie,voice clifford
completely off wall,host
danielle steel's,bill grant
dave's world,marty willis
dead husbands,dr carter elson
dead man's gun,great mcdonacle
dead man's gun,great mcdonacle
dean jerry movies,n
disney's living seas,host
disney mgm studios theme park grand opening,n
dogs early years,narration
don knotts nervous laughter,interviewee
donald duck's 50th birthday,guest
echoes sixties,host
evil roy slade,minister
family law,father andrews
felicity,mr covington
fish police,inspector gil
general electric's all star anniversary,n
graceland,owner
gramps,clarke magruder
hacks,hank
happy birthday hollywood,n
harry anderson tricks his trade,n
have faith,n
hawaii five o,guest
hearts afire,john hartman
hero large,steve nichols
holy joe,reverend joe cass
hooperman,harry hooperman
how survive 70s maybe even bump happiness,n
i woke up early day i died,robert forrest
love older woman,robert christenberry
intimate portrait joanna kerns,interviewee
intimate portrait rue mcclanahan,narration
came from sky,daniel bridges
it's howdy doody time 40 year celebration,n
jimmy kimmel live,n
john ritter remembered,interviewee
john ritter being sound mind body,host
king hill,eugene grandy
law order special victims unit,dr richard manning
leave yesterday behind,paul stallings
lethal vows,david farris
letting go,n
letting go,alex schuster
life's most embarrassing moments,host
loss faith,bruce simon barker
lost pershing point hotel,priest
love thy neighbor,danny loeb
m s h,private carter
man year,bill
man year,n
manhood,eli
memories now,host
mercenary,jonas ambler
mickey's 60th birthday special,loud
montana,dr wexler
my brother's wife,barney rusher
name,credited
newsradio,dr frank westford
nickelodeon,franklin frank
noises off,roger tramplemain
north,ward nelson
nowhere,moses helper
ordinary extraordinary,host
over top,justin talbot
panic,josh parks
poochinski,n
pray tv,tom mcpherson
prison children,david royce
problem child,ben
problem child 2,ben healy
real men,bob wilson
ringo,marty
scandalous john,wendell
scrubs,sam dorian
secret world very young,host
sex silver screen,narration ymca senator henry l myers jack vizzard los angeles times blake edwards
shadow doubt,steven mayers
skin deep,zach hutton
sling blade,vaughn cunningham
stand up comics take stand,n
stand up comics take stand,n
star athon 92 weekend stars,los angeles
starathon 90,los angeles
starathon 91,los angeles
stay tuned,roy knable
stephen king's,ben hanscom
storytime,n
sunset limousine,alan o'black
superfest,host
superfest celebration ability,host
superstars moms,n
suzanne somers e true hollywood story,interviewee
tv funhouse,n
tv guide's truth behind sitcoms,interviewee
tv land awards celebration classic tv,host
tv road trip,host
tv's funniest friends neighbors,host
tadpole,stanley grubman
teenage america glory years,host
terror tract,bob carter
thing abc,n
11th annual academy television arts sciences hall fame,presenter
13th annual people's choice awards,presenter
15th annual people's choice awards,n
19th annual people's choice awards,host
2003 teen choice awards,n
21st annual academy country music awards,n
29th annual people's choice awards,presenter
30th annual daytime emmy awards,presenter
38th annual emmy awards,n
44th annual primetime emmy awards,presenter
5th annual family television awards,awardee 8 simple rules cast
70s decade changed television,love sex
74th annual macy's thanksgiving day parade,n
8th annual american comedy awards,presenter
american red cross emergency test,host
barefoot executive,roger
celebrity football classic,n
colony,rick knowlton
comeback kid,bubba newman
cosby show,ray evans
dreamer oz l frank baum story,l frank baum
ellen show,percy moss
fantastic miss piggy show,n
first annual comedy hall fame,n
goldie hawn special,n
great american history quiz heroes villains,n
great american history quiz pursuit happiness,n
greatest commercials ever made,host
history toys games,host
horatio alger awards,host
last fling,phil reed
night panicked america,walter wingate
only way out,jeremy carlisle
other,rider
screen actors guild awards,presenter
singing cowboys ride again,host
special olympics opening ceremonies,n
stone killer,hart
summer my father grew up,dr paul saunders
truth about lying,bruce simon parker
valvoline national driving test,n
waltons,reverend matthew fordwicke
world's greatest magic iii,host
world's greatest magic iv,host
world's greatest magic v,host
all laughed,charles rutledge
three's company,jack tripper
three's company e true hollywood story,interviewee
three's crowd,jack tripper
totally animals,host
totally animals ii,host
touched angel,sheriff tom mckinsley
tricks trade,n
tucker,marty pierce
unforgivable,paul hegstrom
unnatural causes,frank coleman
veronica's closet,photographer
wednesday 9 30 8 30 central,himself
welcome home,n
what about me i'm only 3,n
what thing called love,n
what's up america,n
what's up,n
who's happy now,richard
wholly moses,devil
wings,stuart
