11,4
play description,pit cnt sequence
flyball cf,3 0 2 cfx
single lf ground ball,2 0 1 cx
mastroianni steals 2b,3 1 1 b1c1 b
groundout p 1b p's right mastroianni 3b,4 2 1 b1c1 b.x
popfly 2b,3 1 1 cbx
flyball cf deep cf,5 2 2 bbcfx
single rf ground ball,4 1 2 cbfx
flyball cf,2 0 1 cx
single rf line drive short rf doumit 3b,7 3 2 1cb1c bb f x
groundout 1b unassisted,1 0 0 x
groundout p 1b front home,2 0 1 cx
flyball rf short rf,8 3 2 bcbcffbx
single cf line drive cf rf,5 2 2 tbcbx
single rf ground ball thru 2b 1b mauer 3b,9 3 2 csb bb f f f x
single lf line drive lf cf mauer scores willingham 2b,2 0 1 fx
strikeout swinging,4 1 2 cbtt
groundout ss 1b weak ss,1 0 0 x
flyball lf deep lf cf,4 2 1 cbbx
strikeout swinging c 1b,3 0 2 ccs
single lf line drive lf cf,2 0 1 cx
revere caught stealing 2b c 2b,3 1 1 11cb p
home run fly ball deep lf,6 3 2 11cb p.fbx
walk,4 3 0 bbbb
single lf ground ball mauer 2b,2 0 1 cx
ground ball double play p ss 1b,3 0 2 ffx
single cf line drive,1 0 0 x
wild pitch doumit 2b,3 1 1 bcb
strikeout looking,6 2 2 bcb.cfc
single ss ground ball ss 2b doumit 3b,4 1 2 cbtx
double rf fly ball deep rf doumit scores carroll 3b,5 2 2 bcfpx
groundout 1b unassisted weak 2b 1b,4 1 2 ffbx
single cf line drive carroll scores casilla scores mastroianni out 2b cf 1b ss,3 1 1 bfx
single cf line drive,4 2 1 bbtx
mauer steals 2b,7 2 2 cbfff b b
walk,8 3 2 cbfff b b b
foul popfly 3b 3b foul,3 1 1 cbx
home run fly ball deep lf cf mauer scores willingham scores,8 2 2 bbcsfffx
popfly ss weak ss,1 0 0 x
single rf line drive short rf,3 0 2 csx
strikeout looking,4 0 2 cffc
single lf line drive,2 1 0 bx
strikeout looking,3 0 2 cfc
single cf line drive deep cf revere 3b,5 3 1 bbcb x
flyball cf sacrifice fly deep cf revere scores,8 3 2 fsfb bfbx
flyball cf deep lf cf,1 0 0 x
walk,4 3 0 bbbb
groundout ss 2b forceout 2b weak ss,2 0 1 c11x
strikeout looking,5 2 2 cb1c bc
walk dirks 2b,4 3 0 bbbb
groundout 2b 1b,5 3 1 bcbbx
groundout 3b 1b,3 1 1 cbx
strikeout swinging,3 0 2 cfs
walk,5 3 1 bfbbb
popfly 2b,5 3 1 bbfbx
flyball cf deep cf,3 1 1 cbx
foul popfly 3b 3b foul,2 0 1 cx
lineout lf,3 1 1 bcx
strikeout looking,3 0 2 cfc
strikeout swinging c 1b,5 2 2 bcfbs
lineout rf,1 0 0 x
walk,5 3 1 bcbbb
double cf fly ball deep cf rf boesch scores,1 0 0 x
single lf ground ball peralta 3b,6 3 2 bft bbx
strikeout swinging,6 2 2 bcsbfs
line drive double play p 2b infante out 1b 2b 1b,1 0 0 x
groundout 3b 1b weak 3b,1 0 0 x
groundout p 1b,4 1 2 bscx
groundout 2b 1b,3 1 1 cbx
groundout 2b 1b,2 1 0 bx
strikeout swinging,4 1 2 cbcs
walk,7 3 2 sfbbfb b
groundout 2b 1b,1 0 0 x
single cf line drive,2 1 0 bx
double rf fly ball deep rf jackson 3b,5 2 2 cbf bx
single ss ground ball weak ss 2b jackson scores dirks stays 2b,2 0 1 cx
lineout rf rf line,1 0 0 x
strikeout swinging,6 1 2 cs bffs
single cf ground ball thru ss 2b dirks scores cabrera 2b,4 2 1 fbbx
groundout p 1b,3 1 1 cbx
groundout ss 1b weak ss,5 1 2 fbffx
flyball lf deep lf,3 1 1 bcx
strikeout looking,4 1 2 cbsc
