0,1
accession number,uarc 2010 009 01 028
collection,university archives
condition,editing notes front wax crayon
dcmi type,stillimage
date created,circa 1975
description,audiovisual playback equipment library media department
genre,documentary photography
location,united states maryland baltimore county
measurements,4 x 5
photographer,armstrong martha
process,black white photographs gelatin silver prints
repository,university maryland baltimore county umbc
subject tgm,libraries universities colleges
subject built structures,albin o kuhn library gallery
subject names lcnaf,albin o kuhn library gallery
title,audiovisual equipment library media department
umbc department,albin o kuhn library gallery
work type aat,photographs
